6.51935e-007,21172.448022262,12314.536189765,12395.236417441,9160.8562398109,5924.3523719793,5966.8261760191,3751.8172953443,3688.1065892846,3826.1464524139,3065.8653601018
6.51944e-007,19438.97370815,12274.920706502,10891.825064724,10122.730406778,4324.7764798801,6453.5964999428,5223.4699614036,3583.3012433512,5153.3591224195,3878.6165954358
6.51954e-007,18250.494365798,13512.148252571,11170.597841461,9712.9720864501,4454.0453464335,7105.8193147328,6449.2502793125,4526.2891885185,6372.7567994577,4173.5692536326
6.51963e-007,17565.127956809,13849.31545686,11081.045767074,8455.1199523585,4235.7925510434,6245.6030856074,5225.8260701838,4820.0397994631,5172.7126839638,3997.8445807778
6.51973e-007,19033.909441181,12488.945824343,10501.247594181,7044.0117835989,3903.1937468359,6264.6471997639,5175.2356697711,5568.103375519,4931.0206094413,3455.1122013613
6.51982e-007,21751.880164821,12557.879519222,10795.519118334,7060.5890639208,4729.177352866,6954.4227747106,5121.9926229435,5285.4887083271,5899.1298599618,3780.0507273273
6.51991e-007,20098.103027538,12702.488214139,9902.0832934024,7354.1391193081,5835.1316016966,6694.3467478316,4935.607596854,5260.1999853939,5393.8556747926,4681.0253313325
6.52001e-007,20748.699238991,11435.295840366,10517.938317253,6901.4734397615,6356.9910299692,7034.9457814615,5172.6888234562,4551.936504121,6032.843914412,6111.2324325533
6.5201e-007,19828.488532886,10147.950734819,9504.5568802908,7068.5492271261,6571.1888461585,5762.713673692,4465.3438288702,3413.4795338025,6803.9958329944,6171.1841142314
6.5202e-007,21607.512922501,12277.30138109,8707.3156994478,6443.0094283411,5607.1206647083,4637.9129337112,3237.0056893443,2792.6091314635,5700.2323244547,3986.1313154861
6.52029e-007,21427.155021918,13009.174202116,8139.3902714448,6828.3759262358,6005.8201515805,4457.9774085273,2406.8743200551,2540.0902938425,4221.1490106831,3813.0429322551
6.52039e-007,21132.232883711,11919.644466129,8778.3651776754,7109.4945402321,5210.3620047113,4388.6016528563,2039.5077935691,2191.607395969,3885.8279671455,3357.7043477015
6.52048e-007,20639.174225684,12191.716425535,9662.9671890087,6034.4864397693,4894.6495551914,5297.8140828847,2676.1892483556,2070.3870522929,3509.9588213339,3480.4074946967
6.52058e-007,18267.104877479,11794.214074373,10911.068113285,5622.731081376,5220.151418923,5064.178146559,2212.3965586064,1748.6922353621,3194.6066251148,3175.6369028003
6.52067e-007,18302.49514681,10153.262028142,11164.280869434,6972.7652565761,5462.5558623956,5112.9118464486,2614.8527927552,1405.8427617097,2524.2823548894,3906.0081046557
