Measured unit,Wavelength (m)
205.2038956,205.2038956e-9
205.2108329,205.2108329e-9
205.2177698,205.2177698e-9
205.2247064,205.2247064e-9
205.2316426,205.2316426e-9
205.2385784,205.2385784e-9
205.2455138,205.2455138e-9
205.2524488,205.2524488e-9
205.2593835,205.2593835e-9
205.2663177,205.2663177e-9
205.2732516,205.2732516e-9
205.2801851,205.2801851e-9
205.2871183,205.2871183e-9
205.294051,205.294051e-9
205.3009834,205.3009834e-9
205.3079154,205.3079154e-9
205.314847,205.314847e-9
205.3217782,205.3217782e-9
205.3287091,205.3287091e-9
205.3356395,205.3356395e-9
205.3425696,205.3425696e-9
205.3494993,205.3494993e-9
205.3564286,205.3564286e-9
205.3633576,205.3633576e-9
205.3702861,205.3702861e-9
205.3772143,205.3772143e-9
205.3841421,205.3841421e-9
205.3910695,205.3910695e-9
205.3979965,205.3979965e-9
205.4049232,205.4049232e-9
205.4118495,205.4118495e-9
205.4187754,205.4187754e-9
205.4257009,205.4257009e-9
205.432626,205.432626e-9
205.4395507,205.4395507e-9
205.4464751,205.4464751e-9
205.4533991,205.4533991e-9
205.4603227,205.4603227e-9
205.4672459,205.4672459e-9
205.4741688,205.4741688e-9
205.4810912,205.4810912e-9
205.4880133,205.4880133e-9
205.494935,205.494935e-9
205.5018563,205.5018563e-9
205.5087773,205.5087773e-9
205.5156978,205.5156978e-9
205.522618,205.522618e-9
205.5295378,205.5295378e-9
205.5364572,205.5364572e-9
205.5433762,205.5433762e-9
205.5502949,205.5502949e-9
205.5572131,205.5572131e-9
205.564131,205.564131e-9
205.5710485,205.5710485e-9
205.5779657,205.5779657e-9
205.5848824,205.5848824e-9
205.5917988,205.5917988e-9
205.5987148,205.5987148e-9
205.6056304,205.6056304e-9
205.6125456,205.6125456e-9
205.6194604,205.6194604e-9
205.6263749,205.6263749e-9
205.633289,205.633289e-9
205.6402027,205.6402027e-9
205.647116,205.647116e-9
205.6540289,205.6540289e-9
205.6609415,205.6609415e-9
205.6678536,205.6678536e-9
205.6747654,205.6747654e-9
205.6816768,205.6816768e-9
205.6885879,205.6885879e-9
205.6954985,205.6954985e-9
205.7024088,205.7024088e-9
205.7093187,205.7093187e-9
205.7162282,205.7162282e-9
205.7231373,205.7231373e-9
205.730046,205.730046e-9
205.7369544,205.7369544e-9
205.7438624,205.7438624e-9
205.75077,205.75077e-9
205.7576772,205.7576772e-9
205.764584,205.764584e-9
205.7714905,205.7714905e-9
205.7783966,205.7783966e-9
205.7853023,205.7853023e-9
205.7922076,205.7922076e-9
205.7991125,205.7991125e-9
205.8060171,205.8060171e-9
205.8129212,205.8129212e-9
205.819825,205.819825e-9
205.8267284,205.8267284e-9
205.8336315,205.8336315e-9
205.8405341,205.8405341e-9
205.8474364,205.8474364e-9
205.8543383,205.8543383e-9
205.8612398,205.8612398e-9
205.8681409,205.8681409e-9
205.8750416,205.8750416e-9
205.881942,205.881942e-9
205.888842,205.888842e-9
205.8957416,205.8957416e-9
205.9026408,205.9026408e-9
205.9095396,205.9095396e-9
205.9164381,205.9164381e-9
205.9233362,205.9233362e-9
205.9302338,205.9302338e-9
205.9371312,205.9371312e-9
205.9440281,205.9440281e-9
205.9509246,205.9509246e-9
205.9578208,205.9578208e-9
205.9647166,205.9647166e-9
205.971612,205.971612e-9
205.978507,205.978507e-9
205.9854017,205.9854017e-9
205.9922959,205.9922959e-9
205.9991898,205.9991898e-9
206.0060833,206.0060833e-9
206.0129764,206.0129764e-9
206.0198692,206.0198692e-9
206.0267615,206.0267615e-9
206.0336535,206.0336535e-9
206.0405451,206.0405451e-9
206.0474363,206.0474363e-9
206.0543272,206.0543272e-9
206.0612176,206.0612176e-9
206.0681077,206.0681077e-9
206.0749974,206.0749974e-9
206.0818867,206.0818867e-9
206.0887756,206.0887756e-9
206.0956642,206.0956642e-9
206.1025523,206.1025523e-9
206.1094401,206.1094401e-9
206.1163275,206.1163275e-9
206.1232145,206.1232145e-9
206.1301012,206.1301012e-9
206.1369875,206.1369875e-9
206.1438733,206.1438733e-9
206.1507588,206.1507588e-9
206.157644,206.157644e-9
206.1645287,206.1645287e-9
206.171413,206.171413e-9
206.178297,206.178297e-9
206.1851806,206.1851806e-9
206.1920638,206.1920638e-9
206.1989467,206.1989467e-9
206.2058291,206.2058291e-9
206.2127112,206.2127112e-9
206.2195929,206.2195929e-9
206.2264742,206.2264742e-9
206.2333551,206.2333551e-9
206.2402357,206.2402357e-9
206.2471158,206.2471158e-9
206.2539956,206.2539956e-9
206.260875,206.260875e-9
206.267754,206.267754e-9
206.2746327,206.2746327e-9
206.2815109,206.2815109e-9
206.2883888,206.2883888e-9
206.2952663,206.2952663e-9
206.3021434,206.3021434e-9
206.2915563,206.2915563e-9
206.2985761,206.2985761e-9
206.3055956,206.3055956e-9
206.3126147,206.3126147e-9
206.3196334,206.3196334e-9
206.3266517,206.3266517e-9
206.3336697,206.3336697e-9
206.3406873,206.3406873e-9
206.3477044,206.3477044e-9
206.3547212,206.3547212e-9
206.3617376,206.3617376e-9
206.3687537,206.3687537e-9
206.3757693,206.3757693e-9
206.3827846,206.3827846e-9
206.3897994,206.3897994e-9
206.3968139,206.3968139e-9
206.403828,206.403828e-9
206.4108418,206.4108418e-9
206.4178551,206.4178551e-9
206.4248681,206.4248681e-9
206.4318806,206.4318806e-9
206.4388928,206.4388928e-9
206.4459046,206.4459046e-9
206.452916,206.452916e-9
206.4599271,206.4599271e-9
206.4669377,206.4669377e-9
206.473948,206.473948e-9
206.4809579,206.4809579e-9
206.4879674,206.4879674e-9
206.4949765,206.4949765e-9
206.5019852,206.5019852e-9
206.5089936,206.5089936e-9
206.5160016,206.5160016e-9
206.5230091,206.5230091e-9
206.5300163,206.5300163e-9
206.5370231,206.5370231e-9
206.5440296,206.5440296e-9
206.5510356,206.5510356e-9
206.5580413,206.5580413e-9
206.5650466,206.5650466e-9
206.5720515,206.5720515e-9
206.579056,206.579056e-9
206.5860601,206.5860601e-9
206.5930638,206.5930638e-9
206.6000672,206.6000672e-9
206.6070702,206.6070702e-9
206.6140727,206.6140727e-9
206.621075,206.621075e-9
206.6280768,206.6280768e-9
206.6350782,206.6350782e-9
206.6420793,206.6420793e-9
206.6490799,206.6490799e-9
206.6560802,206.6560802e-9
206.6630801,206.6630801e-9
206.6700796,206.6700796e-9
206.6770788,206.6770788e-9
206.6840775,206.6840775e-9
206.6910759,206.6910759e-9
206.6980739,206.6980739e-9
206.7050715,206.7050715e-9
206.7120687,206.7120687e-9
206.7190655,206.7190655e-9
206.726062,206.726062e-9
206.733058,206.733058e-9
206.7400537,206.7400537e-9
206.747049,206.747049e-9
206.7540439,206.7540439e-9
206.7610384,206.7610384e-9
206.7680326,206.7680326e-9
206.7750264,206.7750264e-9
206.7820197,206.7820197e-9
206.7890127,206.7890127e-9
206.7960053,206.7960053e-9
206.8029976,206.8029976e-9
206.8099894,206.8099894e-9
206.8169808,206.8169808e-9
206.8239719,206.8239719e-9
206.8309626,206.8309626e-9
206.8379529,206.8379529e-9
206.8449428,206.8449428e-9
206.8519324,206.8519324e-9
206.8589215,206.8589215e-9
206.8659103,206.8659103e-9
206.8728987,206.8728987e-9
206.8798867,206.8798867e-9
206.8868743,206.8868743e-9
206.8938615,206.8938615e-9
206.9008484,206.9008484e-9
206.9078348,206.9078348e-9
206.9148209,206.9148209e-9
206.9218066,206.9218066e-9
206.9287919,206.9287919e-9
206.9357769,206.9357769e-9
206.9427614,206.9427614e-9
206.9497456,206.9497456e-9
206.9567293,206.9567293e-9
206.9637127,206.9637127e-9
206.9706957,206.9706957e-9
206.9776784,206.9776784e-9
206.9846606,206.9846606e-9
206.9916425,206.9916425e-9
206.9986239,206.9986239e-9
207.005605,207.005605e-9
207.0125857,207.0125857e-9
207.0195661,207.0195661e-9
207.026546,207.026546e-9
207.0335256,207.0335256e-9
207.0405047,207.0405047e-9
207.0474835,207.0474835e-9
207.0544619,207.0544619e-9
207.0614399,207.0614399e-9
207.0684176,207.0684176e-9
207.0753948,207.0753948e-9
207.0823717,207.0823717e-9
207.0893482,207.0893482e-9
207.0963243,207.0963243e-9
207.1033,207.1033e-9
207.1102753,207.1102753e-9
207.1172503,207.1172503e-9
207.1242248,207.1242248e-9
207.131199,207.131199e-9
207.1381728,207.1381728e-9
207.1451462,207.1451462e-9
207.1521192,207.1521192e-9
207.1590919,207.1590919e-9
207.1660641,207.1660641e-9
207.173036,207.173036e-9
207.1800075,207.1800075e-9
207.1869786,207.1869786e-9
207.1939493,207.1939493e-9
207.2009197,207.2009197e-9
207.2078896,207.2078896e-9
207.2148592,207.2148592e-9
207.2218284,207.2218284e-9
207.2287972,207.2287972e-9
207.2357656,207.2357656e-9
207.2427337,207.2427337e-9
207.2497013,207.2497013e-9
207.2566686,207.2566686e-9
207.2636355,207.2636355e-9
207.270602,207.270602e-9
207.2775681,207.2775681e-9
207.2845338,207.2845338e-9
207.2914992,207.2914992e-9
207.2984641,207.2984641e-9
207.3054287,207.3054287e-9
207.3123929,207.3123929e-9
207.3193567,207.3193567e-9
207.3263202,207.3263202e-9
207.3332832,207.3332832e-9
207.3402459,207.3402459e-9
207.3472081,207.3472081e-9
207.35417,207.35417e-9
207.3611316,207.3611316e-9
207.3680927,207.3680927e-9
207.3750534,207.3750534e-9
207.3820138,207.3820138e-9
207.3889738,207.3889738e-9
207.3959333,207.3959333e-9
207.4028925,207.4028925e-9
207.4098514,207.4098514e-9
207.4168098,207.4168098e-9
207.4237679,207.4237679e-9
207.4307255,207.4307255e-9
207.4376828,207.4376828e-9
207.4446397,207.4446397e-9
207.4515962,207.4515962e-9
207.4585524,207.4585524e-9
207.4655081,207.4655081e-9
207.4724635,207.4724635e-9
207.4794185,207.4794185e-9
207.4863731,207.4863731e-9
207.4933273,207.4933273e-9
207.5002811,207.5002811e-9
207.5072346,207.5072346e-9
207.5141876,207.5141876e-9
207.5211403,207.5211403e-9
207.5280926,207.5280926e-9
207.5350445,207.5350445e-9
207.5419961,207.5419961e-9
207.5489472,207.5489472e-9
207.555898,207.555898e-9
207.5628483,207.5628483e-9
207.5697983,207.5697983e-9
207.5767479,207.5767479e-9
207.5836972,207.5836972e-9
207.590646,207.590646e-9
207.5975945,207.5975945e-9
207.6045425,207.6045425e-9
207.6114902,207.6114902e-9
207.6184375,207.6184375e-9
207.6253844,207.6253844e-9
207.632331,207.632331e-9
207.6392771,207.6392771e-9
207.6462229,207.6462229e-9
207.6531683,207.6531683e-9
207.6601133,207.6601133e-9
207.6670579,207.6670579e-9
207.6740021,207.6740021e-9
207.680946,207.680946e-9
207.6878895,207.6878895e-9
207.6948325,207.6948325e-9
207.7017752,207.7017752e-9
207.7087175,207.7087175e-9
207.7156595,207.7156595e-9
207.722601,207.722601e-9
207.7295422,207.7295422e-9
207.736483,207.736483e-9
207.7434234,207.7434234e-9
207.7503634,207.7503634e-9
207.757303,207.757303e-9
207.7642422,207.7642422e-9
207.7711811,207.7711811e-9
207.7781196,207.7781196e-9
207.7850577,207.7850577e-9
207.7919954,207.7919954e-9
207.7989327,207.7989327e-9
207.8058696,207.8058696e-9
207.8128062,207.8128062e-9
207.8197424,207.8197424e-9
207.8266781,207.8266781e-9
207.8336135,207.8336135e-9
207.8405486,207.8405486e-9
207.8474832,207.8474832e-9
207.8544175,207.8544175e-9
207.8613513,207.8613513e-9
207.8682848,207.8682848e-9
207.8752179,207.8752179e-9
207.8821506,207.8821506e-9
207.889083,207.889083e-9
207.8960149,207.8960149e-9
207.9029465,207.9029465e-9
207.9098776,207.9098776e-9
207.9168084,207.9168084e-9
207.9237389,207.9237389e-9
207.9306689,207.9306689e-9
207.9375985,207.9375985e-9
207.9445278,207.9445278e-9
207.9514567,207.9514567e-9
207.9583852,207.9583852e-9
207.9653133,207.9653133e-9
207.972241,207.972241e-9
207.9791683,207.9791683e-9
207.9860953,207.9860953e-9
207.9930219,207.9930219e-9
207.999948,207.999948e-9
208.0068739,208.0068739e-9
208.0137993,208.0137993e-9
208.0207243,208.0207243e-9
208.027649,208.027649e-9
208.0345732,208.0345732e-9
208.0249389,208.0249389e-9
208.0320082,208.0320082e-9
208.0390771,208.0390771e-9
208.0461457,208.0461457e-9
208.0532138,208.0532138e-9
208.0602816,208.0602816e-9
208.067349,208.067349e-9
208.074416,208.074416e-9
208.0814826,208.0814826e-9
208.0885488,208.0885488e-9
208.0956147,208.0956147e-9
208.1026801,208.1026801e-9
208.1097452,208.1097452e-9
208.1168099,208.1168099e-9
208.1238742,208.1238742e-9
208.1309381,208.1309381e-9
208.1380016,208.1380016e-9
208.1450647,208.1450647e-9
208.1521274,208.1521274e-9
208.1591898,208.1591898e-9
208.1662518,208.1662518e-9
208.1733133,208.1733133e-9
208.1803745,208.1803745e-9
208.1874353,208.1874353e-9
208.1944958,208.1944958e-9
208.2015558,208.2015558e-9
208.2086154,208.2086154e-9
208.2156747,208.2156747e-9
208.2227336,208.2227336e-9
208.2297921,208.2297921e-9
208.2368502,208.2368502e-9
208.2439079,208.2439079e-9
208.2509652,208.2509652e-9
208.2580221,208.2580221e-9
208.2650787,208.2650787e-9
208.2721348,208.2721348e-9
208.2791906,208.2791906e-9
208.286246,208.286246e-9
208.293301,208.293301e-9
208.3003556,208.3003556e-9
208.3074098,208.3074098e-9
208.3144637,208.3144637e-9
208.3215171,208.3215171e-9
208.3285702,208.3285702e-9
208.3356229,208.3356229e-9
208.3426752,208.3426752e-9
208.3497271,208.3497271e-9
208.3567786,208.3567786e-9
208.3638297,208.3638297e-9
208.3708805,208.3708805e-9
208.3779308,208.3779308e-9
208.3849808,208.3849808e-9
208.3920304,208.3920304e-9
208.3990796,208.3990796e-9
208.4061284,208.4061284e-9
208.4131768,208.4131768e-9
208.4202249,208.4202249e-9
208.4272725,208.4272725e-9
208.4343198,208.4343198e-9
208.4413666,208.4413666e-9
208.4484131,208.4484131e-9
208.4554592,208.4554592e-9
208.4625049,208.4625049e-9
208.4695503,208.4695503e-9
208.4765952,208.4765952e-9
208.4836397,208.4836397e-9
208.4906839,208.4906839e-9
208.4977277,208.4977277e-9
208.5047711,208.5047711e-9
208.5118141,208.5118141e-9
208.5188567,208.5188567e-9
208.5258989,208.5258989e-9
208.5329408,208.5329408e-9
208.5399822,208.5399822e-9
208.5470233,208.5470233e-9
208.554064,208.554064e-9
208.5611043,208.5611043e-9
208.5681442,208.5681442e-9
208.5751837,208.5751837e-9
208.5822228,208.5822228e-9
208.5892616,208.5892616e-9
208.5962999,208.5962999e-9
208.6033379,208.6033379e-9
208.6103755,208.6103755e-9
208.6174127,208.6174127e-9
208.6244495,208.6244495e-9
208.6314859,208.6314859e-9
208.638522,208.638522e-9
208.6455576,208.6455576e-9
208.6525929,208.6525929e-9
208.6596277,208.6596277e-9
208.6666622,208.6666622e-9
208.6736963,208.6736963e-9
208.6807301,208.6807301e-9
208.6877634,208.6877634e-9
208.6947963,208.6947963e-9
208.7018289,208.7018289e-9
208.708861,208.708861e-9
208.7158928,208.7158928e-9
208.7229242,208.7229242e-9
208.7299552,208.7299552e-9
208.7369858,208.7369858e-9
208.7440161,208.7440161e-9
208.7510459,208.7510459e-9
208.7580754,208.7580754e-9
208.7651044,208.7651044e-9
208.7721331,208.7721331e-9
208.7791614,208.7791614e-9
208.7861893,208.7861893e-9
208.7932169,208.7932169e-9
208.800244,208.800244e-9
208.8072707,208.8072707e-9
208.8142971,208.8142971e-9
208.8213231,208.8213231e-9
208.8283487,208.8283487e-9
208.8353739,208.8353739e-9
208.8423987,208.8423987e-9
208.8494231,208.8494231e-9
208.8564471,208.8564471e-9
208.8634708,208.8634708e-9
208.870494,208.870494e-9
208.8775169,208.8775169e-9
208.8845394,208.8845394e-9
208.8915615,208.8915615e-9
208.8985832,208.8985832e-9
208.9056046,208.9056046e-9
208.9126255,208.9126255e-9
208.9196461,208.9196461e-9
208.9266662,208.9266662e-9
208.933686,208.933686e-9
208.9407054,208.9407054e-9
208.9477244,208.9477244e-9
208.954743,208.954743e-9
208.9617613,208.9617613e-9
208.9687791,208.9687791e-9
208.9757966,208.9757966e-9
208.9828136,208.9828136e-9
208.9898303,208.9898303e-9
208.9968466,208.9968466e-9
209.0038625,209.0038625e-9
209.0108781,209.0108781e-9
209.0178932,209.0178932e-9
209.024908,209.024908e-9
209.0319223,209.0319223e-9
209.0389363,209.0389363e-9
209.0459499,209.0459499e-9
209.0529631,209.0529631e-9
209.0599759,209.0599759e-9
209.0669883,209.0669883e-9
209.0740004,209.0740004e-9
209.081012,209.081012e-9
209.0880233,209.0880233e-9
209.0950342,209.0950342e-9
209.1020447,209.1020447e-9
209.1090548,209.1090548e-9
209.1160645,209.1160645e-9
209.1230738,209.1230738e-9
209.1300828,209.1300828e-9
209.1370913,209.1370913e-9
209.1440995,209.1440995e-9
209.1511073,209.1511073e-9
209.1581147,209.1581147e-9
209.1651217,209.1651217e-9
209.1721283,209.1721283e-9
209.1791345,209.1791345e-9
209.1861404,209.1861404e-9
209.1931458,209.1931458e-9
209.2001509,209.2001509e-9
209.2071556,209.2071556e-9
209.2141599,209.2141599e-9
209.2211638,209.2211638e-9
209.2281673,209.2281673e-9
209.2351705,209.2351705e-9
209.2421732,209.2421732e-9
209.2491756,209.2491756e-9
209.2561776,209.2561776e-9
209.2631792,209.2631792e-9
209.2701804,209.2701804e-9
209.2771812,209.2771812e-9
209.2841816,209.2841816e-9
209.2911817,209.2911817e-9
209.2981813,209.2981813e-9
209.3051806,209.3051806e-9
209.3121795,209.3121795e-9
209.319178,209.319178e-9
209.3261761,209.3261761e-9
209.3331738,209.3331738e-9
209.3401711,209.3401711e-9
209.3471681,209.3471681e-9
209.3541646,209.3541646e-9
209.3611608,209.3611608e-9
209.3681566,209.3681566e-9
209.375152,209.375152e-9
209.382147,209.382147e-9
209.3891416,209.3891416e-9
209.3961358,209.3961358e-9
209.4031297,209.4031297e-9
209.4101232,209.4101232e-9
209.4171162,209.4171162e-9
209.4241089,209.4241089e-9
209.4311012,209.4311012e-9
209.4380931,209.4380931e-9
209.4450847,209.4450847e-9
209.4520758,209.4520758e-9
209.4590666,209.4590666e-9
209.4660569,209.4660569e-9
209.4730469,209.4730469e-9
209.4800365,209.4800365e-9
209.4870257,209.4870257e-9
209.4940145,209.4940145e-9
209.501003,209.501003e-9
209.507991,209.507991e-9
209.5149787,209.5149787e-9
209.5219659,209.5219659e-9
209.5289528,209.5289528e-9
209.5359393,209.5359393e-9
209.5429254,209.5429254e-9
209.5499111,209.5499111e-9
209.5568965,209.5568965e-9
209.5638814,209.5638814e-9
209.570866,209.570866e-9
209.5778502,209.5778502e-9
209.584834,209.584834e-9
209.5918174,209.5918174e-9
209.5988004,209.5988004e-9
209.605783,209.605783e-9
209.6127652,209.6127652e-9
209.6197471,209.6197471e-9
209.6267285,209.6267285e-9
209.6337096,209.6337096e-9
209.6218844,209.6218844e-9
209.6290129,209.6290129e-9
209.636141,209.636141e-9
209.6432687,209.6432687e-9
209.650396,209.650396e-9
209.657523,209.657523e-9
209.6646495,209.6646495e-9
209.6717757,209.6717757e-9
209.6789015,209.6789015e-9
209.6860268,209.6860268e-9
209.6931518,209.6931518e-9
209.7002764,209.7002764e-9
209.7074006,209.7074006e-9
209.7145245,209.7145245e-9
209.7216479,209.7216479e-9
209.7287709,209.7287709e-9
209.7358936,209.7358936e-9
209.7430158,209.7430158e-9
209.7501377,209.7501377e-9
209.7572592,209.7572592e-9
209.7643803,209.7643803e-9
209.771501,209.771501e-9
209.7786213,209.7786213e-9
209.7857412,209.7857412e-9
209.7928607,209.7928607e-9
209.7999799,209.7999799e-9
209.8070986,209.8070986e-9
209.814217,209.814217e-9
209.8213349,209.8213349e-9
209.8284525,209.8284525e-9
209.8355697,209.8355697e-9
209.8426865,209.8426865e-9
209.8498029,209.8498029e-9
209.8569189,209.8569189e-9
209.8640346,209.8640346e-9
209.8711498,209.8711498e-9
209.8782646,209.8782646e-9
209.8853791,209.8853791e-9
209.8924932,209.8924932e-9
209.8996068,209.8996068e-9
209.9067201,209.9067201e-9
209.913833,209.913833e-9
209.9209455,209.9209455e-9
209.9280577,209.9280577e-9
209.9351694,209.9351694e-9
209.9422807,209.9422807e-9
209.9493917,209.9493917e-9
209.9565022,209.9565022e-9
209.9636124,209.9636124e-9
209.9707222,209.9707222e-9
209.9778316,209.9778316e-9
209.9849406,209.9849406e-9
209.9920492,209.9920492e-9
209.9991574,209.9991574e-9
210.0062652,210.0062652e-9
210.0133727,210.0133727e-9
210.0204797,210.0204797e-9
210.0275864,210.0275864e-9
210.0346926,210.0346926e-9
210.0417985,210.0417985e-9
210.048904,210.048904e-9
210.0560091,210.0560091e-9
210.0631138,210.0631138e-9
210.0702181,210.0702181e-9
210.0773221,210.0773221e-9
210.0844256,210.0844256e-9
210.0915287,210.0915287e-9
210.0986315,210.0986315e-9
210.1057339,210.1057339e-9
210.1128358,210.1128358e-9
210.1199374,210.1199374e-9
210.1270386,210.1270386e-9
210.1341394,210.1341394e-9
210.1412399,210.1412399e-9
210.1483399,210.1483399e-9
210.1554395,210.1554395e-9
210.1625388,210.1625388e-9
210.1696376,210.1696376e-9
210.1767361,210.1767361e-9
210.1838342,210.1838342e-9
210.1909319,210.1909319e-9
210.1980292,210.1980292e-9
210.2051261,210.2051261e-9
210.2122226,210.2122226e-9
210.2193187,210.2193187e-9
210.2264145,210.2264145e-9
210.2335098,210.2335098e-9
210.2406048,210.2406048e-9
210.2476993,210.2476993e-9
210.2547935,210.2547935e-9
210.2618873,210.2618873e-9
210.2689807,210.2689807e-9
210.2760737,210.2760737e-9
210.2831663,210.2831663e-9
210.2902585,210.2902585e-9
210.2973504,210.2973504e-9
210.3044418,210.3044418e-9
210.3115329,210.3115329e-9
210.3186236,210.3186236e-9
