Measured unit,Wavelength (m),Sensitivity,Additional multiplier,Additional additive
569.190441,5.6919E-07,2.32065E-06,1,0
569.21024,5.6921E-07,2.32454E-06,1,0
569.230039,5.6923E-07,2.32936E-06,1,0
569.249836,5.6925E-07,2.3319E-06,1,0
569.269633,5.6927E-07,2.33075E-06,1,0
569.289428,5.69289E-07,2.32697E-06,1,0
569.309222,5.69309E-07,2.31928E-06,1,0
569.329016,5.69329E-07,2.30951E-06,1,0
569.348808,5.69349E-07,2.2979E-06,1,0
569.368599,5.69369E-07,2.28441E-06,1,0
569.388389,5.69388E-07,2.2743E-06,1,0
569.408179,5.69408E-07,2.26644E-06,1,0
569.427967,5.69428E-07,2.25764E-06,1,0
569.447754,5.69448E-07,2.24922E-06,1,0
569.46754,5.69468E-07,2.244E-06,1,0
569.487325,5.69487E-07,2.24443E-06,1,0
569.507109,5.69507E-07,2.24892E-06,1,0
569.526892,5.69527E-07,2.24857E-06,1,0
569.546674,5.69547E-07,2.23985E-06,1,0
569.566455,5.69566E-07,2.22468E-06,1,0
569.586235,5.69586E-07,2.20772E-06,1,0
569.606013,5.69606E-07,2.19412E-06,1,0
569.625791,5.69626E-07,2.18496E-06,1,0
569.645568,5.69646E-07,2.17625E-06,1,0
569.665344,5.69665E-07,2.16437E-06,1,0
569.685118,5.69685E-07,2.14982E-06,1,0
569.704892,5.69705E-07,2.13719E-06,1,0
569.724665,5.69725E-07,2.13154E-06,1,0
569.744436,5.69744E-07,2.13133E-06,1,0
569.764207,5.69764E-07,2.13148E-06,1,0
569.783976,5.69784E-07,2.13138E-06,1,0
569.803745,5.69804E-07,2.13699E-06,1,0
569.823512,5.69824E-07,2.15243E-06,1,0
569.843278,5.69843E-07,2.17226E-06,1,0
569.863044,5.69863E-07,2.18716E-06,1,0
569.882808,5.69883E-07,2.19292E-06,1,0
569.902571,5.69903E-07,2.18934E-06,1,0
569.922333,5.69922E-07,2.17728E-06,1,0
569.942095,5.69942E-07,2.15799E-06,1,0
569.961855,5.69962E-07,2.13267E-06,1,0
569.981614,5.69982E-07,2.10627E-06,1,0
570.001372,5.70001E-07,2.08605E-06,1,0
570.021129,5.70021E-07,2.07317E-06,1,0
570.040885,5.70041E-07,2.06376E-06,1,0
570.06064,5.70061E-07,2.05379E-06,1,0
570.080394,5.7008E-07,2.04388E-06,1,0
570.100146,5.701E-07,2.03887E-06,1,0
570.119898,5.7012E-07,2.03852E-06,1,0
570.139649,5.7014E-07,2.0344E-06,1,0
570.159399,5.70159E-07,2.0235E-06,1,0
570.179148,5.70179E-07,2.01189E-06,1,0
570.198895,5.70199E-07,2.00818E-06,1,0
570.218642,5.70219E-07,2.01426E-06,1,0
570.238387,5.70238E-07,2.02057E-06,1,0
570.258132,5.70258E-07,2.01872E-06,1,0
570.277875,5.70278E-07,2.01333E-06,1,0
570.297618,5.70298E-07,2.00939E-06,1,0
570.317359,5.70317E-07,2.00804E-06,1,0
570.3371,5.70337E-07,2.00666E-06,1,0
570.356839,5.70357E-07,2.00297E-06,1,0
570.376577,5.70377E-07,1.99744E-06,1,0
570.396315,5.70396E-07,1.99085E-06,1,0
570.416051,5.70416E-07,1.98422E-06,1,0
570.435786,5.70436E-07,1.98148E-06,1,0
570.45552,5.70456E-07,1.97975E-06,1,0
570.475253,5.70475E-07,1.9745E-06,1,0
570.494985,5.70495E-07,1.96754E-06,1,0
570.514716,5.70515E-07,1.96654E-06,1,0
570.534446,5.70534E-07,1.97754E-06,1,0
570.554175,5.70554E-07,1.99431E-06,1,0
570.573903,5.70574E-07,2.00878E-06,1,0
570.59363,5.70594E-07,2.02355E-06,1,0
570.613356,5.70613E-07,2.0426E-06,1,0
570.63308,5.70633E-07,2.05504E-06,1,0
570.652804,5.70653E-07,2.05243E-06,1,0
570.672527,5.70673E-07,2.04026E-06,1,0
570.692248,5.70692E-07,2.0305E-06,1,0
570.711969,5.70712E-07,2.02444E-06,1,0
570.731689,5.70732E-07,2.01155E-06,1,0
570.751407,5.70751E-07,1.98714E-06,1,0
570.771124,5.70771E-07,1.96548E-06,1,0
570.790841,5.70791E-07,1.95903E-06,1,0
570.810556,5.70811E-07,1.96538E-06,1,0
570.830271,5.7083E-07,1.97342E-06,1,0
570.849984,5.7085E-07,1.97657E-06,1,0
570.869696,5.7087E-07,1.97806E-06,1,0
570.889407,5.70889E-07,1.98326E-06,1,0
570.909118,5.70909E-07,1.99035E-06,1,0
570.928827,5.70929E-07,1.9943E-06,1,0
570.948535,5.70949E-07,1.99135E-06,1,0
570.968242,5.70968E-07,1.98158E-06,1,0
570.987948,5.70988E-07,1.96938E-06,1,0
571.007653,5.71008E-07,1.95979E-06,1,0
571.027357,5.71027E-07,1.95496E-06,1,0
571.047059,5.71047E-07,1.95245E-06,1,0
571.066761,5.71067E-07,1.94633E-06,1,0
571.086462,5.71086E-07,1.93572E-06,1,0
571.106162,5.71106E-07,1.92179E-06,1,0
571.125861,5.71126E-07,1.90425E-06,1,0
571.145558,5.71146E-07,1.88687E-06,1,0
571.165255,5.71165E-07,1.87222E-06,1,0
571.18495,5.71185E-07,1.86085E-06,1,0
571.204645,5.71205E-07,1.85585E-06,1,0
571.224338,5.71224E-07,1.85835E-06,1,0
571.244031,5.71244E-07,1.86553E-06,1,0
571.263722,5.71264E-07,1.87366E-06,1,0
571.283412,5.71283E-07,1.87696E-06,1,0
571.303102,5.71303E-07,1.87305E-06,1,0
571.32279,5.71323E-07,1.86822E-06,1,0
571.342477,5.71342E-07,1.86622E-06,1,0
571.362163,5.71362E-07,1.86194E-06,1,0
571.381848,5.71382E-07,1.8534E-06,1,0
571.401533,5.71402E-07,1.84614E-06,1,0
571.421216,5.71421E-07,1.84842E-06,1,0
571.440898,5.71441E-07,1.86094E-06,1,0
571.460579,5.71461E-07,1.87492E-06,1,0
571.480258,5.7148E-07,1.88269E-06,1,0
571.499937,5.715E-07,1.88538E-06,1,0
571.519615,5.7152E-07,1.88731E-06,1,0
571.539292,5.71539E-07,1.88989E-06,1,0
571.558968,5.71559E-07,1.88922E-06,1,0
571.578642,5.71579E-07,1.88001E-06,1,0
571.598316,5.71598E-07,1.86092E-06,1,0
571.617988,5.71618E-07,1.83916E-06,1,0
571.63766,5.71638E-07,1.82491E-06,1,0
571.65733,5.71657E-07,1.82012E-06,1,0
571.677,5.71677E-07,1.81745E-06,1,0
571.696668,5.71697E-07,1.81245E-06,1,0
571.716336,5.71716E-07,1.81121E-06,1,0
571.736002,5.71736E-07,1.82048E-06,1,0
571.755667,5.71756E-07,1.83446E-06,1,0
571.775331,5.71775E-07,1.84144E-06,1,0
571.794994,5.71795E-07,1.83987E-06,1,0
571.814657,5.71815E-07,1.83484E-06,1,0
571.834318,5.71834E-07,1.82705E-06,1,0
571.853978,5.71854E-07,1.81621E-06,1,0
571.873637,5.71874E-07,1.80501E-06,1,0
571.893295,5.71893E-07,1.79695E-06,1,0
571.912951,5.71913E-07,1.79708E-06,1,0
571.932607,5.71933E-07,1.80561E-06,1,0
571.952262,5.71952E-07,1.81794E-06,1,0
571.971916,5.71972E-07,1.83226E-06,1,0
571.991568,5.71992E-07,1.84657E-06,1,0
572.01122,5.72011E-07,1.85627E-06,1,0
572.030871,5.72031E-07,1.86298E-06,1,0
572.05052,5.72051E-07,1.86815E-06,1,0
572.070169,5.7207E-07,1.87076E-06,1,0
572.089816,5.7209E-07,1.87271E-06,1,0
572.109463,5.72109E-07,1.87525E-06,1,0
572.129108,5.72129E-07,1.87493E-06,1,0
572.148752,5.72149E-07,1.86921E-06,1,0
572.168396,5.72168E-07,1.85952E-06,1,0
572.188038,5.72188E-07,1.8469E-06,1,0
572.207679,5.72208E-07,1.83106E-06,1,0
572.227319,5.72227E-07,1.81073E-06,1,0
572.246958,5.72247E-07,1.78906E-06,1,0
572.266596,5.72267E-07,1.77477E-06,1,0
572.286233,5.72286E-07,1.77117E-06,1,0
572.305869,5.72306E-07,1.77095E-06,1,0
572.325504,5.72326E-07,1.76968E-06,1,0
572.345138,5.72345E-07,1.77293E-06,1,0
572.36477,5.72365E-07,1.78703E-06,1,0
572.384402,5.72384E-07,1.8114E-06,1,0
572.404033,5.72404E-07,1.84357E-06,1,0
572.423663,5.72424E-07,1.88021E-06,1,0
572.443291,5.72443E-07,1.91015E-06,1,0
572.462919,5.72463E-07,1.92519E-06,1,0
572.482545,5.72483E-07,1.92486E-06,1,0
572.502171,5.72502E-07,1.91345E-06,1,0
572.521795,5.72522E-07,1.89701E-06,1,0
572.541418,5.72541E-07,1.87284E-06,1,0
572.561041,5.72561E-07,1.84099E-06,1,0
572.580662,5.72581E-07,1.81478E-06,1,0
572.600282,5.726E-07,1.8012E-06,1,0
572.619901,5.7262E-07,1.79381E-06,1,0
572.639519,5.7264E-07,1.78606E-06,1,0
572.659136,5.72659E-07,1.77561E-06,1,0
572.678752,5.72679E-07,1.76495E-06,1,0
572.698367,5.72698E-07,1.75589E-06,1,0
572.717981,5.72718E-07,1.74916E-06,1,0
572.737594,5.72738E-07,1.74707E-06,1,0
572.757206,5.72757E-07,1.75224E-06,1,0
572.776816,5.72777E-07,1.76369E-06,1,0
572.796426,5.72796E-07,1.77898E-06,1,0
572.816035,5.72816E-07,1.79623E-06,1,0
572.835642,5.72836E-07,1.81212E-06,1,0
572.855249,5.72855E-07,1.82198E-06,1,0
572.874854,5.72875E-07,1.82694E-06,1,0
572.894459,5.72894E-07,1.82922E-06,1,0
572.914062,5.72914E-07,1.82847E-06,1,0
572.933664,5.72934E-07,1.82434E-06,1,0
572.953266,5.72953E-07,1.81563E-06,1,0
572.972866,5.72973E-07,1.80124E-06,1,0
572.992465,5.72992E-07,1.78438E-06,1,0
573.012063,5.73012E-07,1.76724E-06,1,0
573.03166,5.73032E-07,1.74965E-06,1,0
573.051256,5.73051E-07,1.73142E-06,1,0
573.070851,5.73071E-07,1.71411E-06,1,0
573.090445,5.7309E-07,1.70136E-06,1,0
573.110038,5.7311E-07,1.69674E-06,1,0
573.12963,5.7313E-07,1.69995E-06,1,0
573.149221,5.73149E-07,1.70769E-06,1,0
573.16881,5.73169E-07,1.71751E-06,1,0
573.188399,5.73188E-07,1.72907E-06,1,0
573.207987,5.73208E-07,1.74159E-06,1,0
573.227573,5.73228E-07,1.75257E-06,1,0
573.247159,5.73247E-07,1.76056E-06,1,0
573.266743,5.73267E-07,1.76753E-06,1,0
573.286327,5.73286E-07,1.77216E-06,1,0
573.305909,5.73306E-07,1.77479E-06,1,0
573.32549,5.73325E-07,1.77738E-06,1,0
573.34507,5.73345E-07,1.77496E-06,1,0
573.36465,5.73365E-07,1.76511E-06,1,0
573.384228,5.73384E-07,1.75174E-06,1,0
573.403805,5.73404E-07,1.73613E-06,1,0
573.423381,5.73423E-07,1.7223E-06,1,0
573.442956,5.73443E-07,1.71428E-06,1,0
573.46253,5.73463E-07,1.70969E-06,1,0
573.482103,5.73482E-07,1.70766E-06,1,0
573.501674,5.73502E-07,1.70925E-06,1,0
573.521245,5.73521E-07,1.71154E-06,1,0
573.540815,5.73541E-07,1.71266E-06,1,0
573.560384,5.7356E-07,1.71357E-06,1,0
573.579951,5.7358E-07,1.71151E-06,1,0
573.599518,5.736E-07,1.70917E-06,1,0
573.619083,5.73619E-07,1.71292E-06,1,0
573.638648,5.73639E-07,1.72169E-06,1,0
573.658211,5.73658E-07,1.73281E-06,1,0
573.677773,5.73678E-07,1.7471E-06,1,0
573.697335,5.73697E-07,1.75859E-06,1,0
573.716895,5.73717E-07,1.76647E-06,1,0
573.736454,5.73736E-07,1.7744E-06,1,0
573.756012,5.73756E-07,1.78041E-06,1,0
573.775569,5.73776E-07,1.78104E-06,1,0
573.795125,5.73795E-07,1.77797E-06,1,0
573.81468,5.73815E-07,1.77209E-06,1,0
573.834234,5.73834E-07,1.76516E-06,1,0
573.853787,5.73854E-07,1.75747E-06,1,0
573.873339,5.73873E-07,1.74564E-06,1,0
573.892889,5.73893E-07,1.72873E-06,1,0
573.912439,5.73912E-07,1.71389E-06,1,0
573.931988,5.73932E-07,1.70442E-06,1,0
573.951535,5.73952E-07,1.69728E-06,1,0
573.971082,5.73971E-07,1.69293E-06,1,0
573.990627,5.73991E-07,1.69255E-06,1,0
574.010172,5.7401E-07,1.69678E-06,1,0
574.029715,5.7403E-07,1.70647E-06,1,0
574.049257,5.74049E-07,1.71857E-06,1,0
574.068798,5.74069E-07,1.72908E-06,1,0
574.088339,5.74088E-07,1.73593E-06,1,0
574.107878,5.74108E-07,1.74096E-06,1,0
574.127416,5.74127E-07,1.74741E-06,1,0
574.146953,5.74147E-07,1.75442E-06,1,0
574.166489,5.74166E-07,1.75915E-06,1,0
574.186024,5.74186E-07,1.75805E-06,1,0
574.205558,5.74206E-07,1.75408E-06,1,0
574.22509,5.74225E-07,1.75358E-06,1,0
574.244622,5.74245E-07,1.75419E-06,1,0
574.264153,5.74264E-07,1.75074E-06,1,0
574.283682,5.74284E-07,1.74366E-06,1,0
574.303211,5.74303E-07,1.73585E-06,1,0
574.322738,5.74323E-07,1.73261E-06,1,0
574.342265,5.74342E-07,1.73499E-06,1,0
574.36179,5.74362E-07,1.73886E-06,1,0
574.381315,5.74381E-07,1.74488E-06,1,0
574.400838,5.74401E-07,1.75617E-06,1,0
574.42036,5.7442E-07,1.76807E-06,1,0
574.439881,5.7444E-07,1.77527E-06,1,0
574.459401,5.74459E-07,1.7745E-06,1,0
574.47892,5.74479E-07,1.76637E-06,1,0
574.498438,5.74498E-07,1.75621E-06,1,0
574.517955,5.74518E-07,1.74681E-06,1,0
574.537471,5.74537E-07,1.73477E-06,1,0
574.556986,5.74557E-07,1.72332E-06,1,0
574.5765,5.74577E-07,1.71801E-06,1,0
574.596012,5.74596E-07,1.72018E-06,1,0
574.615524,5.74616E-07,1.72893E-06,1,0
574.635035,5.74635E-07,1.74056E-06,1,0
574.654544,5.74655E-07,1.74797E-06,1,0
574.674053,5.74674E-07,1.75237E-06,1,0
574.69356,5.74694E-07,1.75743E-06,1,0
574.713066,5.74713E-07,1.75996E-06,1,0
574.732572,5.74733E-07,1.75934E-06,1,0
574.752076,5.74752E-07,1.75627E-06,1,0
574.771579,5.74772E-07,1.75428E-06,1,0
574.791081,5.74791E-07,1.7586E-06,1,0
574.810582,5.74811E-07,1.76501E-06,1,0
574.830082,5.7483E-07,1.76757E-06,1,0
574.849581,5.7485E-07,1.76947E-06,1,0
574.869079,5.74869E-07,1.77164E-06,1,0
574.888576,5.74889E-07,1.77282E-06,1,0
574.908072,5.74908E-07,1.76949E-06,1,0
574.927566,5.74928E-07,1.76288E-06,1,0
574.94706,5.74947E-07,1.75959E-06,1,0
574.966552,5.74967E-07,1.76197E-06,1,0
574.986044,5.74986E-07,1.76991E-06,1,0
575.005534,5.75006E-07,1.7829E-06,1,0
575.025024,5.75025E-07,1.79821E-06,1,0
575.044512,5.75045E-07,1.81628E-06,1,0
575.063999,5.75064E-07,1.83431E-06,1,0
575.083486,5.75083E-07,1.84813E-06,1,0
575.102971,5.75103E-07,1.85806E-06,1,0
575.122455,5.75122E-07,1.86178E-06,1,0
575.141938,5.75142E-07,1.86007E-06,1,0
575.16142,5.75161E-07,1.85627E-06,1,0
575.180901,5.75181E-07,1.85086E-06,1,0
575.200381,5.752E-07,1.8461E-06,1,0
575.21986,5.7522E-07,1.8447E-06,1,0
575.239337,5.75239E-07,1.84568E-06,1,0
575.258814,5.75259E-07,1.84828E-06,1,0
575.27829,5.75278E-07,1.85282E-06,1,0
575.297764,5.75298E-07,1.85918E-06,1,0
575.317238,5.75317E-07,1.86855E-06,1,0
575.33671,5.75337E-07,1.87902E-06,1,0
575.356181,5.75356E-07,1.88509E-06,1,0
575.375652,5.75376E-07,1.88928E-06,1,0
575.395121,5.75395E-07,1.89562E-06,1,0
575.414589,5.75415E-07,1.90108E-06,1,0
575.434056,5.75434E-07,1.90437E-06,1,0
575.453522,5.75454E-07,1.90406E-06,1,0
575.472987,5.75473E-07,1.89895E-06,1,0
575.492451,5.75492E-07,1.89347E-06,1,0
575.511914,5.75512E-07,1.88799E-06,1,0
575.531376,5.75531E-07,1.88128E-06,1,0
575.550837,5.75551E-07,1.87431E-06,1,0
575.570297,5.7557E-07,1.8658E-06,1,0
575.589755,5.7559E-07,1.85806E-06,1,0
575.609213,5.75609E-07,1.85464E-06,1,0
575.628669,5.75629E-07,1.85481E-06,1,0
575.648125,5.75648E-07,1.85456E-06,1,0
575.667579,5.75668E-07,1.85354E-06,1,0
575.687032,5.75687E-07,1.85609E-06,1,0
575.706485,5.75706E-07,1.86303E-06,1,0
575.725936,5.75726E-07,1.87036E-06,1,0
575.745386,5.75745E-07,1.87532E-06,1,0
575.764835,5.75765E-07,1.88009E-06,1,0
575.784283,5.75784E-07,1.88854E-06,1,0
575.80373,5.75804E-07,1.9008E-06,1,0
575.823176,5.75823E-07,1.91475E-06,1,0
575.842621,5.75843E-07,1.92715E-06,1,0
575.862065,5.75862E-07,1.93619E-06,1,0
575.881507,5.75882E-07,1.94263E-06,1,0
575.900949,5.75901E-07,1.94558E-06,1,0
575.92039,5.7592E-07,1.94505E-06,1,0
575.939829,5.7594E-07,1.94028E-06,1,0
575.959267,5.75959E-07,1.92959E-06,1,0
575.978705,5.75979E-07,1.91721E-06,1,0
575.998141,5.75998E-07,1.90542E-06,1,0
576.017576,5.76018E-07,1.89327E-06,1,0
576.037011,5.76037E-07,1.8802E-06,1,0
576.056444,5.76056E-07,1.86888E-06,1,0
576.075876,5.76076E-07,1.86084E-06,1,0
576.095307,5.76095E-07,1.85556E-06,1,0
576.114737,5.76115E-07,1.85146E-06,1,0
576.134166,5.76134E-07,1.84931E-06,1,0
576.153593,5.76154E-07,1.85248E-06,1,0
576.17302,5.76173E-07,1.86214E-06,1,0
576.192446,5.76192E-07,1.87609E-06,1,0
576.21187,5.76212E-07,1.89111E-06,1,0
576.231294,5.76231E-07,1.90428E-06,1,0
576.250717,5.76251E-07,1.9163E-06,1,0
576.270138,5.7627E-07,1.92652E-06,1,0
576.289558,5.7629E-07,1.93206E-06,1,0
576.308978,5.76309E-07,1.93366E-06,1,0
576.328396,5.76328E-07,1.93065E-06,1,0
576.347813,5.76348E-07,1.92619E-06,1,0
576.367229,5.76367E-07,1.92364E-06,1,0
576.386644,5.76387E-07,1.92296E-06,1,0
576.406058,5.76406E-07,1.92372E-06,1,0
576.425471,5.76425E-07,1.92644E-06,1,0
576.444883,5.76445E-07,1.93214E-06,1,0
576.464294,5.76464E-07,1.94086E-06,1,0
576.483703,5.76484E-07,1.94874E-06,1,0
576.503112,5.76503E-07,1.95251E-06,1,0
576.522519,5.76523E-07,1.95556E-06,1,0
576.541926,5.76542E-07,1.9634E-06,1,0
576.561331,5.76561E-07,1.97466E-06,1,0
576.580736,5.76581E-07,1.98372E-06,1,0
576.600139,5.766E-07,1.98906E-06,1,0
576.619541,5.7662E-07,1.99157E-06,1,0
576.638943,5.76639E-07,1.99111E-06,1,0
576.658343,5.76658E-07,1.98812E-06,1,0
576.677742,5.76678E-07,1.98299E-06,1,0
576.69714,5.76697E-07,1.97705E-06,1,0
576.716537,5.76717E-07,1.97094E-06,1,0
576.735932,5.76736E-07,1.96339E-06,1,0
576.755327,5.76755E-07,1.95642E-06,1,0
576.774721,5.76775E-07,1.95619E-06,1,0
576.794114,5.76794E-07,1.9629E-06,1,0
576.813505,5.76814E-07,1.97218E-06,1,0
576.832896,5.76833E-07,1.9819E-06,1,0
576.852285,5.76852E-07,1.99019E-06,1,0
576.871673,5.76872E-07,1.99527E-06,1,0
576.891061,5.76891E-07,1.99759E-06,1,0
576.910447,5.7691E-07,1.99545E-06,1,0
576.929832,5.7693E-07,1.98595E-06,1,0
576.949216,5.76949E-07,1.97194E-06,1,0
576.968599,5.76969E-07,1.95922E-06,1,0
576.987981,5.76988E-07,1.95405E-06,1,0
577.007362,5.77007E-07,1.95794E-06,1,0
577.026742,5.77027E-07,1.96442E-06,1,0
577.046121,5.77046E-07,1.97041E-06,1,0
577.065499,5.77065E-07,1.97896E-06,1,0
577.084875,5.77085E-07,1.98989E-06,1,0
577.104251,5.77104E-07,2.00069E-06,1,0
577.123625,5.77124E-07,2.00636E-06,1,0
577.142999,5.77143E-07,2.00638E-06,1,0
577.162371,5.77162E-07,2.00717E-06,1,0
577.181742,5.77182E-07,2.01309E-06,1,0
577.201112,5.77201E-07,2.01989E-06,1,0
577.220482,5.7722E-07,2.02427E-06,1,0
577.23985,5.7724E-07,2.02672E-06,1,0
577.259217,5.77259E-07,2.02835E-06,1,0
577.278583,5.77279E-07,2.03183E-06,1,0
577.297948,5.77298E-07,2.03872E-06,1,0
577.317311,5.77317E-07,2.04872E-06,1,0
577.336674,5.77337E-07,2.0628E-06,1,0
577.356036,5.77356E-07,2.08028E-06,1,0
577.375396,5.77375E-07,2.09676E-06,1,0
577.394756,5.77395E-07,2.11191E-06,1,0
577.414114,5.77414E-07,2.12367E-06,1,0
577.433472,5.77433E-07,2.13233E-06,1,0
577.452828,5.77453E-07,2.14097E-06,1,0
577.472183,5.77472E-07,2.14824E-06,1,0
577.491538,5.77492E-07,2.15168E-06,1,0
577.510891,5.77511E-07,2.15352E-06,1,0
577.530243,5.7753E-07,2.15611E-06,1,0
577.549594,5.7755E-07,2.16055E-06,1,0
577.568944,5.77569E-07,2.16598E-06,1,0
577.588292,5.77588E-07,2.16841E-06,1,0
577.60764,5.77608E-07,2.1684E-06,1,0
577.626987,5.77627E-07,2.16895E-06,1,0
577.646332,5.77646E-07,2.17206E-06,1,0
577.665677,5.77666E-07,2.1756E-06,1,0
577.685021,5.77685E-07,2.18029E-06,1,0
577.704363,5.77704E-07,2.18464E-06,1,0
577.723704,5.77724E-07,2.18698E-06,1,0
577.743045,5.77743E-07,2.18435E-06,1,0
577.762384,5.77762E-07,2.17874E-06,1,0
577.781722,5.77782E-07,2.17355E-06,1,0
577.801059,5.77801E-07,2.16924E-06,1,0
577.820395,5.7782E-07,2.16426E-06,1,0
577.83973,5.7784E-07,2.15836E-06,1,0
577.859064,5.77859E-07,2.15489E-06,1,0
577.878396,5.77878E-07,2.15755E-06,1,0
577.897728,5.77898E-07,2.1652E-06,1,0
577.917059,5.77917E-07,2.17082E-06,1,0
577.936388,5.77936E-07,2.17074E-06,1,0
577.955717,5.77956E-07,2.16555E-06,1,0
577.975044,5.77975E-07,2.15952E-06,1,0
577.994371,5.77994E-07,2.15522E-06,1,0
578.013696,5.78014E-07,2.15346E-06,1,0
578.03302,5.78033E-07,2.15402E-06,1,0
578.052343,5.78052E-07,2.15918E-06,1,0
578.071665,5.78072E-07,2.17267E-06,1,0
578.090986,5.78091E-07,2.19065E-06,1,0
578.110306,5.7811E-07,2.20715E-06,1,0
578.129625,5.7813E-07,2.21894E-06,1,0
578.148943,5.78149E-07,2.22833E-06,1,0
578.168259,5.78168E-07,2.23515E-06,1,0
578.187575,5.78188E-07,2.23782E-06,1,0
578.20689,5.78207E-07,2.23755E-06,1,0
578.226203,5.78226E-07,2.24133E-06,1,0
578.245515,5.78246E-07,2.2533E-06,1,0
578.264827,5.78265E-07,2.27017E-06,1,0
578.284137,5.78284E-07,2.28381E-06,1,0
578.303446,5.78303E-07,2.29031E-06,1,0
578.322754,5.78323E-07,2.29197E-06,1,0
578.342061,5.78342E-07,2.29074E-06,1,0
578.361367,5.78361E-07,2.28519E-06,1,0
578.380672,5.78381E-07,2.2731E-06,1,0
578.399976,5.784E-07,2.25909E-06,1,0
578.419279,5.78419E-07,2.25054E-06,1,0
578.43858,5.78439E-07,2.25343E-06,1,0
578.457881,5.78458E-07,2.26457E-06,1,0
578.477181,5.78477E-07,2.27365E-06,1,0
578.496479,5.78496E-07,2.27804E-06,1,0
578.515776,5.78516E-07,2.28229E-06,1,0
578.535073,5.78535E-07,2.284E-06,1,0
578.554368,5.78554E-07,2.2809E-06,1,0
578.573662,5.78574E-07,2.2729E-06,1,0
578.592955,5.78593E-07,2.26157E-06,1,0
578.612247,5.78612E-07,2.25489E-06,1,0
578.631538,5.78632E-07,2.25737E-06,1,0
578.650828,5.78651E-07,2.26703E-06,1,0
578.670117,5.7867E-07,2.28189E-06,1,0
578.689404,5.78689E-07,2.30092E-06,1,0
578.708691,5.78709E-07,2.32175E-06,1,0
578.727977,5.78728E-07,2.34135E-06,1,0
578.747261,5.78747E-07,2.36304E-06,1,0
578.766545,5.78767E-07,2.3878E-06,1,0
578.785827,5.78786E-07,2.40803E-06,1,0
578.805108,5.78805E-07,2.41693E-06,1,0
578.824388,5.78824E-07,2.4137E-06,1,0
578.843667,5.78844E-07,2.40286E-06,1,0
578.862945,5.78863E-07,2.39125E-06,1,0
578.882222,5.78882E-07,2.37858E-06,1,0
578.901498,5.78901E-07,2.36018E-06,1,0
578.920773,5.78921E-07,2.33673E-06,1,0
578.940047,5.7894E-07,2.31544E-06,1,0
578.959319,5.78959E-07,2.30275E-06,1,0
578.978591,5.78979E-07,2.29707E-06,1,0
578.997862,5.78998E-07,2.29402E-06,1,0
579.017131,5.79017E-07,2.29167E-06,1,0
579.036399,5.79036E-07,2.29466E-06,1,0
579.055667,5.79056E-07,2.30673E-06,1,0
579.074933,5.79075E-07,2.32647E-06,1,0
579.094198,5.79094E-07,2.34814E-06,1,0
579.113462,5.79113E-07,2.37001E-06,1,0
579.132725,5.79133E-07,2.39125E-06,1,0
579.151987,5.79152E-07,2.40993E-06,1,0
579.171248,5.79171E-07,2.42114E-06,1,0
579.190507,5.79191E-07,2.42533E-06,1,0
579.209766,5.7921E-07,2.42339E-06,1,0
579.229024,5.79229E-07,2.41711E-06,1,0
579.24828,5.79248E-07,2.40769E-06,1,0
579.267536,5.79268E-07,2.3986E-06,1,0
579.28679,5.79287E-07,2.39346E-06,1,0
579.306043,5.79306E-07,2.39344E-06,1,0
579.325295,5.79325E-07,2.39721E-06,1,0
579.344546,5.79345E-07,2.40733E-06,1,0
579.363797,5.79364E-07,2.42512E-06,1,0
579.383045,5.79383E-07,2.44597E-06,1,0
579.402293,5.79402E-07,2.46448E-06,1,0
579.42154,5.79422E-07,2.47475E-06,1,0
579.440786,5.79441E-07,2.4764E-06,1,0
579.460031,5.7946E-07,2.47446E-06,1,0
579.479274,5.79479E-07,2.47497E-06,1,0
579.498517,5.79499E-07,2.47834E-06,1,0
579.517758,5.79518E-07,2.48356E-06,1,0
579.536998,5.79537E-07,2.48981E-06,1,0
579.556238,5.79556E-07,2.50128E-06,1,0
579.575476,5.79575E-07,2.52016E-06,1,0
579.594713,5.79595E-07,2.53937E-06,1,0
579.613949,5.79614E-07,2.55317E-06,1,0
579.633184,5.79633E-07,2.56182E-06,1,0
579.652418,5.79652E-07,2.56696E-06,1,0
579.671651,5.79672E-07,2.57001E-06,1,0
579.690882,5.79691E-07,2.57096E-06,1,0
579.710113,5.7971E-07,2.57E-06,1,0
579.729343,5.79729E-07,2.5699E-06,1,0
579.748571,5.79749E-07,2.56852E-06,1,0
579.767798,5.79768E-07,2.56321E-06,1,0
579.787025,5.79787E-07,2.55391E-06,1,0
579.80625,5.79806E-07,2.54297E-06,1,0
579.825474,5.79825E-07,2.53222E-06,1,0
579.844697,5.79845E-07,2.52152E-06,1,0
579.863919,5.79864E-07,2.51196E-06,1,0
579.88314,5.79883E-07,2.50585E-06,1,0
579.90236,5.79902E-07,2.50484E-06,1,0
579.921579,5.79922E-07,2.50898E-06,1,0
579.940796,5.79941E-07,2.51751E-06,1,0
579.960013,5.7996E-07,2.53115E-06,1,0
579.979229,5.79979E-07,2.54896E-06,1,0
579.998443,5.79998E-07,2.56598E-06,1,0
580.017656,5.80018E-07,2.57773E-06,1,0
580.036869,5.80037E-07,2.58359E-06,1,0
580.05608,5.80056E-07,2.59061E-06,1,0
580.07529,5.80075E-07,2.60053E-06,1,0
